task,cutoff_a,cutoff_b,feature,hist_mean,test_mean,smd,ks,psi,hist_missing,test_missing,hist_q10,test_q10,hist_q50,test_q50,hist_q90,test_q90,median_delta_iqr,gain,split,gain_share,linear_standardized_coef,signed_ks,abs_smd
p28_early,2025-07-03,2025-07-31,w180_ponly_share,0.1438571023282439,0.1504013462163275,0.0474370610668035,0.0232499999999999,0.0028202581095395,0.0,0.0,0.0121951214969158,0.0140845067799091,0.1060606017708778,0.1111111119389534,0.3225806355476379,0.3333333134651184,0.0330225692562222,1293.7090980529786,66.4,0.0375354610883474,0.043641187,0.0232499999999999,0.0474370610668035
p28_early,2025-07-03,2025-07-31,w14_lgmv_std,0.792264633328067,0.8163596497057184,0.0456254459191985,0.024735060112688,0.0008871375023463,0.8040333333333334,0.7967666666666666,0.1826652228832245,0.1857795387506485,0.7180852293968201,0.7430469989776611,1.4767259836196902,1.5138699412345888,0.036777946001391,369.941460609436,26.0,0.0107334201487568,0.06471269,0.024735060112688,0.0456254459191985
p28_early,2025-07-03,2025-07-31,w7_lgmv_std,0.7689169684211242,0.7939616683679127,0.0443521715054347,0.0265797141222034,0.000332452527338,0.9096166666666666,0.90855,0.1403101086616516,0.1451205253601074,0.6711985468864441,0.6929884552955627,1.5111732482910156,1.5618152618408203,0.0301010182891718,48.762253761291504,4.2,0.001414779938853,0.026479539,0.0265797141222034,0.0443521715054347
p28_early,2025-07-03,2025-07-31,buygap_cv,0.9468592233731952,0.9605188445092092,0.0425540702414901,0.0208644137552418,0.00205963498426,0.3245166666666667,0.3135666666666666,0.5792145252227783,0.5903589427471161,0.9307961463928224,0.9442030489444732,1.3463347911834718,1.36015123128891,0.0358972243350498,489.5482925415039,34.6,0.0142036729224625,0.045161176,0.0208644137552418,0.0425540702414901
p28_early,2025-07-03,2025-07-31,w30_days_presence_only,1.5347166666666667,1.6267833333333332,0.0425377929164738,0.014,0.0016198972181849,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,470.24847345352174,31.6,0.0136437111741225,0.047643665,0.014,0.0425377929164738
p28_early,2025-07-03,2025-07-31,trend_gmv_60_180,0.9554466948636674,0.993042923708456,0.0389520978160814,0.0201999999999999,0.0017743698546546,0.0,0.0,0.0,0.0,0.7220939993858337,0.7767553627490997,2.556314802169799,2.6205776929855342,0.034697608012948,321.70006160736085,22.8,0.0093337522034552,0.04568093,0.0201999999999999,0.0389520978160814
p28_early,2025-07-03,2025-07-31,weekend_share,0.2815263260637565,0.2784482712286524,-0.038645861333921,0.01735,0.0021098996316547,0.0,0.0,0.190476194024086,0.1875,0.2804878056049347,0.2784810066223144,0.3733493983745573,0.3666666746139526,-0.0249541423118389,789.0609857559205,55.4,0.0228936845012135,-0.04446845,-0.01735,0.038645861333921
p28_early,2025-07-03,2025-07-31,w60_gmv30eq,2.8575404561315043,2.9402461018997244,0.038347062496556,0.0195166666666666,0.0015512964522587,0.0,0.0,0.0,0.0,3.245528101921081,3.3521502017974854,5.531530284881591,5.575229358673096,0.023219574566758,0.0,0.0,0.0,-0.033663876,0.0195166666666666,0.038347062496556
p28_early,2025-07-03,2025-07-31,w60_lgmv,3.3336580670386557,3.4262082625610133,0.0381013618750405,0.0195166666666666,0.0015512964522587,0.0,0.0,0.0,0.0,3.919009208679199,4.027637958526611,6.222695350646972,6.266479635238647,0.0205737310253635,13.932919883728028,1.0,0.0004042474254295,-0.062024288,0.0195166666666666,0.0381013618750405
p28_early,2025-07-03,2025-07-31,w60_buyday_rate,0.1353123531182917,0.1406671464158843,0.0380630290423945,0.0207666666666666,0.0021298381598209,0.0,0.0,0.0,0.0,0.1034482717514038,0.1111110970377922,0.333333283662796,0.3333333134651184,0.036781562251605,672.9651306152343,22.4,0.0195252986255093,-0.02105773,0.0207666666666666,0.0380630290423945
p28_early,2025-07-03,2025-07-31,dlog_buyd_30_60,-0.3565477213852107,-0.3690053050891806,-0.0309134687798042,0.0163499999999999,0.0013049255359336,0.0,0.0,-0.9162907600402832,-0.9162907600402832,-0.2876820862293243,-0.2876820862293243,0.0,0.0,0.0,116.4841552734375,8.6,0.0033796519513199,-0.030572906,-0.0163499999999999,0.0309134687798042
p28_early,2025-07-03,2025-07-31,w90_buyday_rate,0.134073891572468,0.1379702301788143,0.0300939217490311,0.0162499999999999,0.0011446288035928,0.0,0.0,0.0,0.0,0.1063829734921455,0.1111111044883728,0.307692289352417,0.3157894611358642,0.0277166316299239,136.58291912078855,7.6,0.0039627941503286,0.038623173,0.0162499999999999,0.0300939217490311
p28_early,2025-07-03,2025-07-31,dlog_gmv_30_60,-0.851899162359622,-0.8920074388087119,-0.029585300575329,0.0190666666666666,0.0015934677589948,0.0,0.0,-2.9861619234085084,-3.0721934795379635,-0.1731005162000656,-0.2245787307620048,0.0,0.0,-0.0464813283117748,549.2297967910766,32.2,0.0159352621830044,0.08909701,-0.0190666666666666,0.029585300575329
p28_early,2025-07-03,2025-07-31,w60_days_presence_only,3.0381,3.1495166666666665,0.0295056920731379,0.0121833333333333,0.0009181520913844,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,0.0,58.06039218902588,4.8,0.0016845545842301,0.14475906,0.0121833333333333,0.0295056920731379
p28_early,2025-07-03,2025-07-31,w7_lgmv_mean,3.350643959091561,3.322660419746082,-0.0288256206277874,0.0152757617094537,0.0007173644503554,0.7292666666666667,0.7234833333333333,2.232183337211609,2.1889090538024902,3.243886709213257,3.2126965522766118,4.627354192733765,4.598564624786377,-0.0243525617881963,86.47068920135499,6.6,0.0025088462272429,-0.054810267,-0.0152757617094537,0.0288256206277874
p28_early,2025-07-03,2025-07-31,w60_days_buy,3.3193,3.44455,0.0282397470183063,0.0153166666666666,0.0014160551689173,0.0,0.0,0.0,0.0,2.0,2.0,9.0,9.0,0.0,30.69071979522705,2.4,0.0008904554512145,0.07292791,0.0153166666666666,0.0282397470183063
p28_early,2025-07-03,2025-07-31,w90_lgmv,3.857129672217493,3.922738426252827,0.0270353236958598,0.0142166666666666,0.0007883957670107,0.0,0.0,0.0,0.0,4.470838069915772,4.541117668151856,6.603389453887939,6.626139974594116,0.0205448528800763,9.581419944763184,0.8,0.0002779937283033,0.021505142,0.0142166666666666,0.0270353236958598
p28_early,2025-07-03,2025-07-31,w90_gmv30eq,3.0339229798696006,3.0890131161348737,0.0270311384634141,0.0142166666666666,0.0007883957670107,0.0,0.0,0.0,0.0,3.394843459129333,3.463604211807251,5.507485008239746,5.530174589157104,0.0212069893498766,0.0,0.0,0.0,0.0055451025,0.0142166666666666,0.0270311384634141
p28_early,2025-07-03,2025-07-31,w180_buyday_rate,0.1307588885761564,0.1338150643403486,0.0262065629339153,0.0143499999999999,0.0009459798022335,0.0,0.0,0.0,0.0,0.1056910529732704,0.1090909093618393,0.2868216931819916,0.2926829159259796,0.0231286018301216,81.93662424087525,6.8,0.0023772956188779,-0.003045481,0.0143499999999999,0.0262065629339153
p28_late,2025-09-18,2025-10-16,w14_days_search,4.26355,4.491933333333333,0.0663670095113574,0.02875,0.0045762748689423,0.0,0.0,0.0,0.0,4.0,4.0,9.0,10.0,0.0,44.29810409545898,3.4,0.0010935956289675,0.019890651,0.02875,0.0663670095113574
p28_late,2025-09-18,2025-10-16,trend_pres_60_180,1.1271858990891526,1.1537825417509924,0.0663275309565439,0.0414999999999999,0.0088746517656462,0.0,0.0,0.6923028826713562,0.7272687554359436,1.0609744787216189,1.0882333517074585,1.6499851942062378,1.666633367538452,0.0655021588572155,4123.487029075623,116.6,0.1017972999788923,0.045712583,0.0414999999999999,0.0663275309565439
p28_late,2025-09-18,2025-10-16,w7_days_present,2.684083333333333,2.821083333333333,0.0655837089412674,0.0262499999999999,0.0045285715786398,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,0.3333333333333333,85.13822212219239,5.2,0.0021018233053555,-0.043364562,0.0262499999999999,0.0655837089412674
p28_late,2025-09-18,2025-10-16,w7_presence_rate,0.3834404853786031,0.4030119141278168,0.0655837088635937,0.0262499999999999,0.0045285715786398,0.0,0.0,0.0,0.0,0.2857142984867096,0.4285714328289032,0.8571428656578064,0.8571428656578064,0.3333332985639587,17.196059799194337,1.0,0.0004245223631092,-0.043360926,0.0262499999999999,0.0655837088635937
p28_late,2025-09-18,2025-10-16,w7_carts,2.745883333333333,3.172883333333333,0.0641008551699737,0.0304666666666666,0.0053842735676612,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,1098.7780241012574,39.0,0.0271257397782392,0.073419966,0.0304666666666666,0.0641008551699737
p28_late,2025-09-18,2025-10-16,w7_searches,8.613566666666667,9.642033333333334,0.0633331208324987,0.0296333333333334,0.0050456711717191,0.0,0.0,0.0,0.0,4.0,4.0,22.0,25.0,0.0,92.37964363098143,6.4,0.0022805936403671,0.11616476,0.0296333333333334,0.0633331208324987
p28_late,2025-09-18,2025-10-16,w14_days_present,5.310883333333333,5.549016666666667,0.0632280243100222,0.0256,0.0042413535541915,0.0,0.0,1.0,1.0,5.0,5.0,11.0,11.0,0.0,68.26727828979492,4.8,0.0016853271412779,0.06934513,0.0256,0.0632280243100222
p28_late,2025-09-18,2025-10-16,w14_presence_rate,0.3793488139580935,0.3963583375737071,0.0632280240461084,0.0256,0.0042413535541915,0.0,0.0,0.0714285746216774,0.0714285746216774,0.3571428656578064,0.3571428656578064,0.7857142686843872,0.7857142686843872,0.0,21.017920112609865,1.4,0.0005188733476179,0.06937725,0.0256,0.0632280240461084
p28_late,2025-09-18,2025-10-16,w7_days_search,2.156816666666667,2.2771166666666667,0.062521077582893,0.02575,0.0039704132878807,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,32.329939651489255,2.4,0.0007981353019412,0.04173265,0.02575,0.062521077582893
p28_late,2025-09-18,2025-10-16,w14_carts,5.394183333333333,6.084633333333334,0.0609236259367972,0.0327833333333333,0.0055295790538551,0.0,0.0,0.0,0.0,2.0,2.0,14.0,16.0,0.0,698.5417411804199,35.6,0.017245031371097,0.27669218,0.0327833333333333,0.0609236259367972
p28_late,2025-09-18,2025-10-16,w7_srch_per_day,2.588411622497439,2.798322166058421,0.0604962095909044,0.0271,0.0046410782160208,0.0,0.0,0.0,0.0,1.9999979734420776,1.999999046325684,5.799998760223389,5.999998569488525,4.291535549328114e-07,525.7329967498779,30.8,0.0129788693893252,0.034710098,0.0271,0.0604962095909044
p28_late,2025-09-18,2025-10-16,w14_days_cart,2.0016166666666666,2.143466666666667,0.0595679914182752,0.0252166666666666,0.0036932109526416,0.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,22.318168258666997,1.6,0.0005509728181965,-0.10141521,0.0252166666666666,0.0595679914182752
p28_late,2025-09-18,2025-10-16,w7_days_cart,1.0175833333333333,1.0981,0.058825243822321,0.0241333333333333,0.0031828382256774,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,29.31595973968506,2.2,0.000723728612882,-0.022358991,0.0241333333333333,0.058825243822321
p28_late,2025-09-18,2025-10-16,w7_lgmv_std,0.7797032776741721,0.8130966362673775,0.0585802144934356,0.0351746801698294,0.0013326630648994,0.8979833333333334,0.88895,0.1380024850368499,0.1518094003200531,0.6807171702384949,0.7208794951438904,1.5463440418243408,1.5970288515090942,0.0542898817765817,91.25645942687989,6.8,0.002252865380632,0.0032451074,0.0351746801698294,0.0585802144934356
p28_late,2025-09-18,2025-10-16,trend_srch_14_30,0.9704082212190144,1.0048259748469262,0.0572946521991798,0.0345166666666666,0.0054429223016823,0.0,0.0,0.0,0.0,0.9586458802223206,1.00840163230896,1.836726784706116,1.836730718612671,0.0591039352801631,1512.6941173553466,37.0,0.0373441642364637,-0.006265706,0.0345166666666666,0.0572946521991798
p28_late,2025-09-18,2025-10-16,w14_searches,17.0689,18.66848333333333,0.0555126531398248,0.0306166666666666,0.005173431031584,0.0,0.0,0.0,0.0,8.0,9.0,42.0,46.0,0.0555555555555555,171.34149627685548,11.2,0.0042299397505895,-0.15544267,0.0306166666666666,0.0555126531398248
p28_late,2025-09-18,2025-10-16,w14_lgmv_std,0.7984544501682036,0.8280165443215906,0.0552315900930108,0.0287742323485248,0.0024231812212539,0.78685,0.7713833333333333,0.1794471651315689,0.1980401784181595,0.7214311361312866,0.7531307339668274,1.4832132577896118,1.5452905654907223,0.0460361768898012,418.81321773529055,27.4,0.0103393206915172,0.03555401,0.0287742323485248,0.0552315900930108
p28_late,2025-09-18,2025-10-16,w60_presence_rate,0.3705650014030436,0.3829761125601828,0.0537684484270724,0.0211999999999999,0.0032984216082969,0.0,0.0,0.1000000014901161,0.1000000014901161,0.3333333432674408,0.3499999940395355,0.7166666388511658,0.7333333492279053,0.047618998962198,16.559379959106444,1.2,0.0004088045281276,0.23784363,0.0211999999999999,0.0537684484270724
p28_late,2025-09-18,2025-10-16,w60_days_present,22.2339,22.978566666666666,0.0537684478882634,0.0211999999999999,0.0032984216082969,0.0,0.0,6.0,6.0,20.0,21.0,43.0,44.0,0.0476190476190476,150.2914810180664,10.4,0.0037102740640602,0.23784696,0.0211999999999999,0.0537684478882634
p28_late,2025-09-18,2025-10-16,dlog_gmv_14_30,-0.9482599594759984,-0.8695528088685588,0.0536960949922883,0.0226333333333333,0.0035328719963168,0.0,0.0,-3.482213926315308,-3.244657516479492,0.0,0.0,0.0,0.0,0.0,627.1757843017579,28.4,0.015483206568586,-0.020749262,0.0226333333333333,0.0536960949922883
p28_mid,2025-08-21,2025-09-18,dlog_buyd_14_30,-0.2999185161986699,-0.3309478871413817,-0.0766270078879951,0.0349666666666667,0.0065218973060462,0.0,0.0,-0.8472978472709656,-0.9162907600402832,0.0,0.0,0.0,0.0,0.0,902.0672526359558,21.0,0.0240895138118101,0.060912833,-0.0349666666666667,0.0766270078879951
p28_mid,2025-08-21,2025-09-18,dlog_gmv_14_30,-0.8549983942861019,-0.9552101907900264,-0.0679315970355979,0.0338333333333333,0.0057986410828477,0.0,0.0,-3.288425731658936,-3.495080661773682,0.0,0.0,0.0,0.0,0.0,624.690549659729,17.8,0.0166822280491412,-0.030107142,-0.0338333333333333,0.0679315970355979
p28_mid,2025-08-21,2025-09-18,trend_pres_60_180,1.099819497036934,1.1268984975277136,0.0673058493697455,0.0378166666666666,0.0069774389666118,0.0,0.0,0.6666600108146667,0.6923044919967651,1.0372086763381958,1.0599987506866455,1.6097490787506104,1.6451517343521118,0.0553043450087175,1830.2588008880616,56.0,0.04887667137272,-0.0020345,0.0378166666666666,0.0673058493697455
p28_mid,2025-08-21,2025-09-18,trend_gmv_14_30,0.6325288035549389,0.580877532414636,-0.0620906457056627,0.0286,0.0051939885366664,0.0,0.0,0.0,0.0,0.0,0.0,2.1428542137146,2.142852544784546,0.0,699.5061191558838,24.6,0.0186801618943723,-0.011414882,-0.0286,0.0620906457056627
p28_mid,2025-08-21,2025-09-18,trend_pres_30_90,1.034012032703559,1.0552448635051648,0.0562122368164135,0.03015,0.004563964052999,0.0,0.0,0.5624968409538269,0.5999891757965088,0.9999986290931702,1.0312471389770508,1.4999932050704956,1.4999960660934448,0.0717868561765289,1684.9438234329225,84.2,0.0449960658566242,0.1570633,0.03015,0.0562122368164135
p28_mid,2025-08-21,2025-09-18,w30_presence_rate,0.3651372271450857,0.3787944493230432,0.056009917397544,0.0234833333333333,0.0035211940519675,0.0,0.0,0.0666666701436042,0.0666666701436042,0.3333333432674408,0.3333333432674408,0.7333333492279053,0.7333333492279053,0.0,45.39919948577881,2.8,0.0012123759507531,0.27158678,0.0234833333333333,0.056009917397544
p28_mid,2025-08-21,2025-09-18,w30_days_present,10.954116666666666,11.363833333333334,0.0560099172518186,0.0234833333333333,0.0035211940519675,0.0,0.0,2.0,2.0,10.0,10.0,22.0,22.0,0.0,387.538519859314,23.8,0.0103491336144611,0.27137026,0.0234833333333333,0.0560099172518186
p28_mid,2025-08-21,2025-09-18,trend_srch_60_180,1.1116828401082506,1.1402875151166691,0.0526279199427166,0.0301,0.0040757437161109,0.0,0.0,0.486648589372635,0.5142848014831543,1.0344794988632202,1.068180799484253,1.8399959087371829,1.8749929666519165,0.0509956188055532,754.42108669281,40.2,0.0201466544037615,0.010908562,0.0301,0.0526279199427166
p28_mid,2025-08-21,2025-09-18,w30_days_presence_only,1.6298166666666667,1.7417166666666666,0.0494284582269437,0.0241666666666666,0.0029986592146869,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,263.9952802658081,14.4,0.0070499377198679,0.004716869,0.0241666666666666,0.0494284582269437
p28_mid,2025-08-21,2025-09-18,trend_gmv_7_30,0.6573286394218354,0.5953897114104911,-0.0492877128205219,0.0187166666666667,0.0025690286568081,0.0,0.0,0.0,0.0,0.0,0.0,2.990750670433044,2.6453671932220444,0.0,68.69606857299804,4.8,0.0018345138767321,-0.038007736,-0.0187166666666667,0.0492877128205219
p28_mid,2025-08-21,2025-09-18,dlog_buyd_7_30,-0.4860943936059872,-0.5122749988357226,-0.0482156094852404,0.0234666666666666,0.002946141673667,0.0,0.0,-1.2527629137039185,-1.3862943649291992,-0.4054650962352752,-0.4054650962352752,0.0,0.0,0.0,29.451760292053223,2.2,0.0007865029844109,0.100566074,-0.0234666666666666,0.0482156094852404
p28_mid,2025-08-21,2025-09-18,w60_presence_rate,0.3593813903888687,0.3701816681396837,0.047460587684432,0.0200999999999999,0.0023028927860788,0.0,0.0,0.1000000014901161,0.1000000014901161,0.3166666626930237,0.3333333432674408,0.699999988079071,0.7166666388511658,0.0476190901937964,39.7978796005249,2.6,0.0010627938964818,0.02204462,0.0200999999999999,0.047460587684432
p28_mid,2025-08-21,2025-09-18,w60_days_present,21.56288333333333,22.2109,0.0474605874848909,0.0200999999999999,0.0023028927860788,0.0,0.0,6.0,6.0,19.0,20.0,42.0,43.0,0.0476190476190476,159.4451519012451,10.0,0.0042579488144896,0.022076653,0.0200999999999999,0.0474605874848909
p28_mid,2025-08-21,2025-09-18,dlog_gmv_7_30,-1.4802345489929798,-1.5674209716792733,-0.0465749498928947,0.02505,0.0026883517000145,0.0,0.0,-4.433515691757202,-4.541683578491211,-0.3708401173353195,-0.5440860986709595,0.0,0.0,-0.0601636454908023,102.13573894500732,7.6,0.0027275131502729,-0.08605812,-0.02505,0.0465749498928947
p28_mid,2025-08-21,2025-09-18,trend_srch_14_30,0.9954664041627044,0.9688322651206828,-0.0434051563688913,0.0257,0.0033557849766674,0.0,0.0,0.0,0.0,0.9890108108520508,0.9523805379867554,1.8857131004333496,1.836726784706116,-0.0410262182230793,410.20616512298585,22.6,0.0109544682522775,0.0058278874,-0.0257,0.0434051563688913
p28_mid,2025-08-21,2025-09-18,buygap_std,17.236497691216865,16.650495445780084,-0.041307389650731,0.0184557912726527,0.0016168609755486,0.3033166666666667,0.2978499999999999,4.949747562408447,4.844174098968506,12.927145957946776,12.580348014831545,34.903438568115234,33.53719406127931,-0.0251111219142469,507.4110618591309,34.4,0.0135503043117935,-0.01985939,-0.0184557912726527,0.041307389650731
p28_mid,2025-08-21,2025-09-18,w30_days_search,8.8503,9.116766666666669,0.0402780207937922,0.0145833333333332,0.0017040016736349,0.0,0.0,2.0,2.0,7.0,8.0,19.0,19.0,0.1111111111111111,134.4891923904419,9.6,0.0035915052321893,-0.28464946,0.0145833333333332,0.0402780207937922
p28_mid,2025-08-21,2025-09-18,trend_pres_14_30,1.0191375179611146,1.000366150417924,-0.0390401679853864,0.0258833333333333,0.0036811383882841,0.0,0.0,0.4285688698291778,0.4285688698291778,1.0248433351516724,0.9999989867210388,1.607130765914917,1.571425437927246,-0.0527729342895501,630.4805276870727,34.0,0.0168368481789067,0.00050044217,-0.0258833333333333,0.0390401679853864
p28_mid,2025-08-21,2025-09-18,w60_days_search,17.390666666666668,17.8629,0.0383637624116356,0.01475,0.0013647901073608,0.0,0.0,4.0,4.0,15.0,15.0,35.0,36.0,0.0,105.78275575637818,8.2,0.0028249059572867,0.2904335,0.01475,0.0383637624116356
p28_mid,2025-08-21,2025-09-18,w7_lgmv_mean,3.347661141188964,3.3129697149180672,-0.0359776213382223,0.0291153091144729,0.0016205213064253,0.6975,0.7100666666666666,2.197630429267883,2.188326597213745,3.260195732116699,3.195020914077759,4.619223165512085,4.586697340011597,-0.0504060620479533,273.66604404449464,18.4,0.0073081934063887,0.05855453,-0.0291153091144729,0.0359776213382223
p56_early,2025-07-03,2025-08-28,w7_presence_rate,0.3526238182884951,0.3830214377649128,0.1034016691088332,0.0464999999999999,0.011023339829226,0.0,0.0,0.0,0.0,0.2857142984867096,0.2857142984867096,0.8571428656578064,0.8571428656578064,0.0,245.7090196609497,2.8,0.0044156173813783,0.054821666,0.0464999999999999,0.1034016691088332
p56_early,2025-07-03,2025-08-28,w7_days_present,2.468366666666667,2.68115,0.1034016688618514,0.0464999999999999,0.011023339829226,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,0.0,1525.6948236465455,14.6,0.0274181411462579,0.054892562,0.0464999999999999,0.1034016688618514
p56_early,2025-07-03,2025-08-28,w14_presence_rate,0.3531357187425097,0.379423813921834,0.0992193734454284,0.0434333333333333,0.0100154980522577,0.0,0.0,0.0714285746216774,0.0714285746216774,0.2857142984867096,0.3571428656578064,0.7142857313156128,0.7857142686843872,0.1666666492819793,29.7764799118042,1.2,0.0005351107681608,-0.011215106,0.0434333333333333,0.0992193734454284
p56_early,2025-07-03,2025-08-28,w14_days_present,4.9439,5.311933333333333,0.0992193730992499,0.0434333333333333,0.0100154980522577,0.0,0.0,1.0,1.0,4.0,5.0,10.0,11.0,0.1666666666666666,247.0624786376953,11.0,0.0044399402857264,-0.011200375,0.0434333333333333,0.0992193730992499
p56_early,2025-07-03,2025-08-28,trend_srch_30_90,1.0056325408807956,1.0572233872248635,0.0917426255923704,0.0437833333333333,0.009717586357919,0.0,0.0,0.3272722065448761,0.3548383712768554,0.9545448422431946,0.9999991655349731,1.7441842555999756,1.812496542930603,0.0630368128872021,1172.9434152603149,22.0,0.0210788734534185,-0.00053979515,0.0437833333333333,0.0917426255923704
p56_early,2025-07-03,2025-08-28,w7_days_search,1.9877833333333328,2.159116666666667,0.0910911677875938,0.0423999999999999,0.0088189065370334,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,103.81011943817138,4.6,0.0018655634554509,-0.026546001,0.0423999999999999,0.0910911677875938
p56_early,2025-07-03,2025-08-28,trend_pres_30_90,1.0086106520868838,1.042478533528621,0.0902780650502216,0.0439833333333333,0.009064345783961,0.0,0.0,0.5454500913619995,0.5714260935783386,0.9999924898147584,1.0199981927871704,1.4999830722808838,1.4999947547912598,0.0469833258466664,1470.2915378570556,38.8,0.0264224930741802,-0.059900172,0.0439833333333333,0.0902780650502216
p56_early,2025-07-03,2025-08-28,w14_days_buy,0.7998833333333333,0.9234833333333332,0.0900006804330923,0.0395999999999999,0.0079067920289598,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,83.13604049682617,1.8,0.0014940312160428,0.12208742,0.0395999999999999,0.0900006804330923
p56_early,2025-07-03,2025-08-28,w180_days_presence_only,8.03195,8.873,0.0898928946447536,0.0342833333333333,0.0082933727663868,0.0,0.0,1.0,1.0,5.0,6.0,19.0,21.0,0.1111111111111111,3579.2809623718263,139.8,0.0643229754125193,0.50581557,0.0342833333333333,0.0898928946447536
p56_early,2025-07-03,2025-08-28,trend_srch_60_180,1.0766495540355177,1.122778408432752,0.0858440629739204,0.0368499999999999,0.0078260978173167,0.0,0.0,0.4709219306707383,0.4999949932098388,0.9999992847442628,1.0451361536979675,1.783775532245636,1.8636316776275637,0.0709245903088742,1122.2117792129516,41.4,0.0201671792297973,0.09478425,0.0368499999999999,0.0858440629739204
p56_early,2025-07-03,2025-08-28,w60_buyday_rate,0.1353123531182917,0.1474652899556793,0.0854394122008982,0.0415166666666667,0.0081151847471843,0.0,0.0,0.0,0.0,0.1034482717514038,0.1176470518112182,0.333333283662796,0.3404255211353302,0.0681541459120308,528.5295791625977,12.6,0.0094981633134318,-0.0070480607,0.0415166666666667,0.0854394122008982
p56_early,2025-07-03,2025-08-28,w90_buyday_rate,0.134073891572468,0.1452128682214611,0.0852004853941695,0.0407166666666667,0.008109185105631,0.0,0.0,0.0,0.0,0.1063829734921455,0.1190476194024086,0.307692289352417,0.3285714089870453,0.0742410321749282,1868.924174118042,39.0,0.0335862886885518,-0.002106128,0.0407166666666667,0.0852004853941695
p56_early,2025-07-03,2025-08-28,w14_days_search,3.994233333333333,4.2782333333333336,0.0843718878786731,0.0356833333333334,0.0073258731307044,0.0,0.0,0.0,0.0,3.0,4.0,9.0,9.0,0.2,45.23003997802734,2.8,0.0008128254752837,0.052912008,0.0356833333333334,0.0843718878786731
p56_early,2025-07-03,2025-08-28,trend_gmv_60_180,0.9554466948636674,1.0370841841966307,0.0841749552885497,0.0397,0.0076754892981936,0.0,0.0,0.0,0.0,0.7220939993858337,0.8340103328227997,2.556314802169799,2.684733891487121,0.0710415699300299,285.39874477386473,16.6,0.0051288782959045,0.10385333,0.0397,0.0841749552885497
p56_early,2025-07-03,2025-08-28,w14_gmv30eq,1.907283889598151,2.11378191516238,0.0838579130917415,0.0395999999999999,0.0070044641831892,0.0,0.0,0.0,0.0,0.0,0.0,5.534942007064819,5.71091742515564,0.0,0.0,0.0,0.0,0.03849913,0.0395999999999999,0.0838579130917415
p56_early,2025-07-03,2025-08-28,w14_lgmv,1.6044823898887883,1.7816741627262596,0.0837830445265117,0.0395999999999999,0.0070044641831892,0.0,0.0,0.0,0.0,0.0,0.0,4.7773021221160885,4.952552747726441,0.0,16.44155979156494,0.8,0.0002954699721352,-0.019595684,0.0395999999999999,0.0837830445265117
p56_early,2025-07-03,2025-08-28,w14_days_cart,1.8631,2.0567166666666665,0.0837023417142384,0.0380499999999999,0.0072665554222914,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.786459922790527,1.0,0.0003016681451465,-0.010330964,0.0380499999999999,0.0837023417142384
p56_early,2025-07-03,2025-08-28,w7_days_buy,0.4035,0.47225,0.0832864077661334,0.0365833333333333,0.0065195485979988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.66166000366211,0.4,0.0001556580076569,0.04599622,0.0365833333333333,0.0832864077661334
p56_early,2025-07-03,2025-08-28,w60_gmv30eq,2.8575404561315043,3.0350306939631544,0.0824531467535934,0.03695,0.0070930073416614,0.0,0.0,0.0,0.0,3.245528101921081,3.46091103553772,5.531530284881591,5.636276769638061,0.0469049108328938,0.0,0.0,0.0,-0.050103456,0.03695,0.0824531467535934
p56_early,2025-07-03,2025-08-28,w60_lgmv,3.3336580670386557,3.532652124178751,0.0821698282387038,0.03695,0.0070930073416614,0.0,0.0,0.0,0.0,3.919009208679199,4.138233184814453,6.222695350646972,6.327639198303222,0.0415199026560912,7.170740127563477,0.4,0.0001288648043458,-0.123885736,0.03695,0.0821698282387038
p56_late,2025-08-21,2025-10-16,trend_pres_60_180,1.099819497036934,1.1537825417509924,0.1348175166955142,0.0781166666666666,0.0305996536944322,0.0,0.0,0.6666600108146667,0.7272687554359436,1.0372086763381958,1.0882333517074585,1.6097490787506104,1.666633367538452,0.1238208444357916,11257.167690467835,138.6,0.2050853096619,0.03923804,0.0781166666666666,0.1348175166955142
p56_late,2025-08-21,2025-10-16,w30_days_present,10.954116666666666,11.729266666666666,0.1052336817016547,0.0405166666666667,0.0112851906187841,0.0,0.0,2.0,3.0,10.0,11.0,22.0,23.0,0.0909090909090909,618.3662799835205,20.4,0.0112655193119564,0.09676974,0.0405166666666667,0.1052336817016547
