model,feature,gain,split,gain_share,task
p28_early,w30_carts,77.09892024993897,6.0,0.0022369352780702,p28_early
p28_early,w30_buyday_rate,76.21457614898682,6.2,0.0022112770650763,p28_early
p28_early,w14_cat_gmv_share,73.27846984863281,6.2,0.0021260893641055,p28_early
p28_early,w90_days_present,73.03336029052734,5.8,0.0021189777960609,p28_early
p28_early,w60_orders,71.88578205108642,5.0,0.0020856821514549,p28_early
p28_early,w180_gmv_cat,70.4458080291748,5.8,0.0020439029841374,p28_early
p28_early,w90_days_search,70.11279182434082,5.8,0.0020342409072322,p28_early
p28_early,w14_ponly_share,69.55881195068359,5.8,0.0020181678271073,p28_early
p28_early,w90_carts,69.146244430542,6.0,0.0020061976615408,p28_early
p28_early,w60_days_cart,68.67905807495117,5.4,0.0019926427941462,p28_early
p28_early,w14_carts,68.40040016174316,5.4,0.0019845578596938,p28_early
p28_early,w180_gmv_max,65.89572772979736,5.6,0.0019118877093874,p28_early
p28_early,dlog_gmv_7_14,64.99426975250245,5.0,0.0018857329572252,p28_early
p28_early,w7_aov,64.51272144317628,5.4,0.0018717613944882,p28_early
p28_early,w7_searches,62.93224391937256,5.2,0.0018259056818824,p28_early
p28_early,w180_gmv_per_day,61.40424346923828,5.0,0.0017815725303839,p28_early
p28_early,w30_searches,61.22720203399658,5.2,0.0017764358795607,p28_early
p28_early,w90_searches,59.84273233413696,5.4,0.0017362671054326,p28_early
p28_early,w60_days_presence_only,58.06039218902588,4.8,0.0016845545842301,p28_early
p28_early,dlog_buyd_7_30,56.78121967315674,4.6,0.001647440885125,p28_early
p28_early,w30_orders,55.13837814331055,4.2,0.0015997757535968,p28_early
p28_early,w14_days_search,53.56679172515869,4.0,0.001554178006055,p28_early
p28_early,trend_gmv_30_90,52.86349411010743,4.4,0.0015337726457596,p28_early
p28_early,w180_days_search,52.03061628341675,4.2,0.0015096076667066,p28_early
p28_early,gap_std,51.79918212890625,4.0,0.0015028928745526,p28_early
p28_early,w60_days_search,49.44778003692627,4.4,0.0014346696844557,p28_early
p28_early,w14_gmv,49.42060165405273,3.4,0.0014338811353651,p28_early
p28_early,trend_gmv_7_30,49.31090545654297,4.2,0.0014306984280939,p28_early
p28_early,w7_lgmv_std,48.762253761291504,4.2,0.001414779938853,p28_early
p28_early,w90_gmv_per_day,46.05546398162842,3.8,0.00133624558936,p28_early
p28_early,gap_mean,45.1250862121582,3.6,0.0013092517631467,p28_early
p28_early,w30_gmv_per_day,42.63677997589112,3.2,0.0012370564589257,p28_early
p28_early,w30_days_search,42.34483966827393,3.4,0.0012285861512861,p28_early
p28_early,w14_days_cart,41.99939212799072,3.4,0.0012185633936771,p28_early
p28_early,w90_days_cart,41.39481430053711,3.6,0.0012010222729171,p28_early
p28_early,w180_gmv,37.94327392578125,3.4,0.0011008798532445,p28_early
p28_early,w90_orders,37.59987945556641,2.8,0.0010909166630697,p28_early
p28_early,w90_gmv,36.7246973991394,3.0,0.0010655242761153,p28_early
p28_early,w60_cat_gmv_share,35.28595371246338,2.8,0.0010237808055402,p28_early
p28_early,w30_cat_gmv_share,35.22855186462402,3.0,0.0010221153578524,p28_early
p28_early,w14_buyday_rate,32.49622402191162,2.8,0.0009428400512359,p28_early
p28_early,w14_orders,32.28656997680664,2.4,0.0009367571835619,p28_early
p28_early,trend_gmv_7_14,31.56329002380371,2.8,0.0009157720590291,p28_early
p28_early,w7_days_present,31.274203872680665,2.4,0.0009073845614124,p28_early
p28_early,w30_days_cart,30.88547992706299,2.6,0.0008961061893604,p28_early
p28_early,w60_days_buy,30.69071979522705,2.4,0.0008904554512145,p28_early
p28_early,w60_gmv_cat,29.82271785736084,2.4,0.0008652713870285,p28_early
p28_early,w7_gmv_per_day,29.502839851379395,2.2,0.0008559904996446,p28_early
p28_early,w30_gmv,28.09010238647461,2.6,0.0008150015692724,p28_early
p28_early,w90_presence_rate,27.7813081741333,2.4,0.0008060422652379,p28_early
p28_early,dlog_buyd_7_14,27.201495742797853,2.2,0.0007892196835712,p28_early
p28_early,w30_presence_rate,26.86287956237793,2.0,0.0007793951299037,p28_early
p28_early,w7_days_search,26.37426013946533,2.2,0.0007652184070505,p28_early
p28_early,w60_presence_rate,26.000732040405275,2.0,0.0007543809247689,p28_early
p28_early,w14_gmv_per_day,25.871239852905276,2.2,0.0007506238599291,p28_early
p28_early,w14_days_presence_only,25.245202445983885,2.0,0.0007324601144915,p28_early
p28_early,w7_buyday_rate,21.63403987884521,1.8,0.0006276864430174,p28_early
p28_early,w30_gmv_cat,19.523789978027345,1.4,0.0005664600025772,p28_early
p28_early,w14_days_buy,15.259540367126466,1.2,0.0004427377719909,p28_early
p28_early,w180_presence_rate,15.207922172546386,1.2,0.000441240130259,p28_early
p28_early,w7_days_cart,14.661260223388672,1.2,0.0004253793711811,p28_early
p28_early,w60_lgmv,13.932919883728028,1.0,0.0004042474254295,p28_early
p28_early,w90_days_buy,13.613580131530762,1.2,0.0003949821548516,p28_early
p28_early,w14_presence_rate,12.70031394958496,1.0,0.0003684848013992,p28_early
p28_early,w14_gmv_cat,12.562004089355469,1.0,0.0003644719020661,p28_early
p28_early,w7_days_cat,12.451460075378415,1.0,0.0003612645963886,p28_early
p28_early,w7_orders,11.51954002380371,1.0,0.0003342260226583,p28_early
p28_early,w7_days_presence_only,11.433053970336914,1.0,0.0003317167306548,p28_early
p28_early,w14_days_cat,10.48227596282959,1.0,0.0003041310153204,p28_early
p28_early,w90_lgmv,9.581419944763184,0.8,0.0002779937283033,p28_early
p28_early,w180_lgmv,9.313599967956543,0.8,0.0002702232439393,p28_early
p28_early,w7_gmv,8.212756061553955,0.8,0.0002382835415167,p28_early
p28_early,w7_gmv_cat,7.509299850463867,0.6,0.0002178735797421,p28_early
p28_early,w14_lgmv,6.735754013061523,0.6,0.0001954300491806,p28_early
p28_early,w30_lgmv,6.506550025939942,0.6,0.0001887799627332,p28_early
p28_early,w7_presence_rate,5.315659904479981,0.4,0.0001542276743695,p28_early
p28_early,w7_days_buy,5.173699951171875,0.4,0.0001501088718416,p28_early
p28_early,w30_days_buy,4.725539970397949,0.4,0.0001371060325286,p28_early
p28_early,w30_gmv30eq,3.0315200805664064,0.2,8.795602055662796e-05,p28_early
p28_early,w7_lgmv,1.7639400482177734,0.2,5.117866384467882e-05,p28_early
p28_early,w14_gmv30eq,0.0,0.0,0.0,p28_early
p28_early,w180_gmv30eq,0.0,0.0,0.0,p28_early
p28_early,w7_gmv30eq,0.0,0.0,0.0,p28_early
p28_early,w7_cat_gmv_share,0.0,0.0,0.0,p28_early
p28_early,w60_gmv30eq,0.0,0.0,0.0,p28_early
p28_early,w90_gmv30eq,0.0,0.0,0.0,p28_early
p28_mid,trend_pres_60_180,1830.2588008880616,56.0,0.04887667137272,p28_mid
p28_mid,trend_pres_30_90,1684.9438234329225,84.2,0.0449960658566242,p28_mid
p28_mid,rec_cat,1437.2657305717469,97.0,0.0383818751503023,p28_mid
p28_mid,w180_days_cat,1404.502806091309,91.2,0.0375069482316268,p28_mid
p28_mid,trend_srch_30_60,1132.6115646362305,58.0,0.0302461505502974,p28_mid
p28_mid,dlog_buyd_14_30,902.0672526359558,21.0,0.0240895138118101,p28_mid
p28_mid,trend_srch_60_180,754.42108669281,40.2,0.0201466544037615,p28_mid
p28_mid,trend_gmv_14_30,699.5061191558838,24.6,0.0186801618943723,p28_mid
p28_mid,trend_pres_14_30,630.4805276870727,34.0,0.0168368481789067,p28_mid
p28_mid,dlog_gmv_14_30,624.690549659729,17.8,0.0166822280491412,p28_mid
p28_mid,w14_srch_per_day,593.2679456710815,38.2,0.0158430941036669,p28_mid
p28_mid,w14_carts,577.8698100090027,30.8,0.0154318901711177,p28_mid
p28_mid,w180_ponly_share,564.0484601974488,39.8,0.0150627939687997,p28_mid
p28_mid,trend_pres_30_60,545.2599504470825,36.4,0.0145610508184834,p28_mid
p28_mid,rec_buy,523.7495847702027,35.0,0.0139866210854939,p28_mid
p28_mid,buygap_std,507.4110618591309,34.4,0.0135503043117935,p28_mid
p28_mid,w30_srch_per_day,458.6809883117676,32.6,0.0122489780788109,p28_mid
p28_mid,rec_over_buygap,457.9149826049805,28.6,0.0122285220595954,p28_mid
p28_mid,trend_gmv_30_90,452.9278387069702,21.6,0.0120953414442239,p28_mid
p28_mid,w90_srch_per_day,441.89411907196046,31.2,0.0118006883119141,p28_mid
p28_mid,gap_cv,423.1858877182007,32.4,0.0113010889790772,p28_mid
p28_mid,trend_srch_14_30,410.20616512298585,22.6,0.0109544682522775,p28_mid
p28_mid,w14_lgmv_mean,405.486420249939,26.0,0.0108284284709029,p28_mid
p28_mid,w180_days_presence_only,396.4970833778381,27.4,0.0105883701447562,p28_mid
p28_mid,w60_days_cat,391.7914316177368,23.2,0.0104627067169605,p28_mid
p28_mid,w14_gmv_max,389.1841796875,21.2,0.0103930806095934,p28_mid
p28_mid,w30_days_present,387.538519859314,23.8,0.0103491336144611,p28_mid
p28_mid,buygap_mean,367.4912469863892,26.6,0.0098137754631146,p28_mid
p28_mid,trend_srch_30_90,364.5336727142334,25.2,0.0097347940722367,p28_mid
p28_mid,w60_srch2cart,326.6953460693359,25.8,0.0087243296199861,p28_mid
p28_mid,w7_gmv_max,313.2881845474243,20.2,0.0083662942277074,p28_mid
p28_mid,weekend_share,309.1777866363525,25.6,0.0082565269271414,p28_mid
p28_mid,trend_srch_7_14,301.259538269043,24.2,0.0080450717913383,p28_mid
p28_mid,w7_lgmv_mean,273.66604404449464,18.4,0.0073081934063887,p28_mid
p28_mid,trend_pres_7_14,266.60386123657224,21.0,0.0071195993189791,p28_mid
p28_mid,w30_days_presence_only,263.9952802658081,14.4,0.0070499377198679,p28_mid
p28_mid,w14_srch2cart,263.4377481460571,19.8,0.0070350489433825,p28_mid
p28_mid,dlog_buyd_30_90,261.37750883102416,17.0,0.0069800306913729,p28_mid
p28_mid,rec_over_gap,253.07246055603028,20.0,0.0067582461464362,p28_mid
p28_mid,trend_pres_7_30,247.40026473999023,18.0,0.0066067713655321,p28_mid
p28_mid,rec_cart,244.83370838165283,18.4,0.0065382320247431,p28_mid
p28_mid,buygap_cv,244.8129524230957,19.8,0.0065376777412916,p28_mid
p28_mid,w60_lgmv_std,231.20256185531616,18.8,0.0061742151606374,p28_mid
p28_mid,w7_carts,226.99780597686768,14.2,0.006061928050654,p28_mid
p28_mid,dlog_buyd_60_180,223.46943283081052,16.0,0.0059677035974475,p28_mid
p28_mid,w14_orders,220.5620658874512,14.0,0.0058900629825893,p28_mid
p28_mid,w90_lgmv_std,212.0843616485596,16.4,0.005663667696918,p28_mid
p28_mid,w30_lgmv_mean,205.158127784729,16.4,0.0054787040970988,p28_mid
p28_mid,w30_lgmv_std,205.1436155319214,16.4,0.0054783165504792,p28_mid
p28_mid,w180_srch2cart,203.14825286865235,15.8,0.0054250308156341,p28_mid
p28_mid,w180_cart2ord,201.7415901184082,14.2,0.005387466186554,p28_mid
p28_mid,dlog_gmv_30_90,200.61170597076412,14.0,0.0053572928710935,p28_mid
p28_mid,w90_buyday_rate,199.17092418670651,14.8,0.0053188171004839,p28_mid
p28_mid,w90_carts,196.32786388397216,14.0,0.0052428937807642,p28_mid
p28_mid,w180_srch_per_day,193.84851570129396,14.8,0.005176683315728,p28_mid
p28_mid,w180_buyday_rate,189.60487174987796,13.6,0.0050633577080404,p28_mid
p28_mid,trend_gmv_60_180,184.48899059295653,14.0,0.0049267391915949,p28_mid
p28_mid,w30_ponly_share,181.09644002914428,13.2,0.0048361418515125,p28_mid
p28_mid,w180_lgmv_std,179.43257207870482,15.0,0.0047917086123543,p28_mid
p28_mid,w60_searches,179.31236782073975,12.6,0.0047884985832528,p28_mid
p28_mid,w90_ponly_share,178.5781063079834,13.6,0.0047688902859764,p28_mid
p28_mid,w180_lgmv_mean,178.14272804260253,14.2,0.0047572636021492,p28_mid
p28_mid,w180_aov,177.01072463989257,13.0,0.0047270336924336,p28_mid
p28_mid,w60_ponly_share,172.29920921325683,13.6,0.0046012136766722,p28_mid
p28_mid,trend_gmv_30_60,168.06340656280517,9.2,0.0044880974692564,p28_mid
p28_mid,w7_srch2cart,166.1734493255615,12.2,0.0044376265638585,p28_mid
p28_mid,w90_cart2ord,162.62733631134034,12.4,0.0043429283712518,p28_mid
p28_mid,w60_days_present,159.4451519012451,10.0,0.0042579488144896,p28_mid
p28_mid,w7_ponly_share,156.9853145599365,12.8,0.0041922593823158,p28_mid
p28_mid,trend_srch_7_30,156.2572301864624,12.0,0.0041728160442279,p28_mid
p28_mid,w30_srch2cart,153.7314079284668,12.4,0.0041053644989109,p28_mid
p28_mid,w90_days_presence_only,153.6985824584961,10.8,0.0041044879017283,p28_mid
p28_mid,w7_srch_per_day,149.09533405303955,10.8,0.003981559133703,p28_mid
p28_mid,w180_cat_gmv_share,146.25469913482667,11.0,0.0039057005833603,p28_mid
p28_mid,w180_carts,144.91266975402831,10.6,0.0038698619746423,p28_mid
p28_mid,w30_aov,142.38360862731935,10.6,0.0038023239360262,p28_mid
p28_mid,w90_lgmv_mean,142.10196352005005,11.4,0.0037948026634362,p28_mid
p28_mid,w60_cart2ord,141.6243260383606,10.8,0.0037820474562401,p28_mid
p28_mid,w14_lgmv_std,140.64315795898438,10.8,0.0037558455717013,p28_mid
p28_mid,w180_gmv_cat,138.623313331604,10.6,0.0037019060512201,p28_mid
p28_mid,w60_lgmv_mean,137.0833782196045,10.8,0.0036607824121107,p28_mid
p28_mid,w60_gmv_max,136.32258586883546,10.4,0.0036404656144571,p28_mid
p28_mid,w90_orders,134.68319396972657,9.8,0.0035966860030355,p28_mid
p28_mid,w30_days_search,134.4891923904419,9.6,0.0035915052321893,p28_mid
p28_mid,w180_days_search,132.64435176849366,9.4,0.0035422391563916,p28_mid
p28_mid,w14_aov,129.14680614471436,8.6,0.0034488379456002,p28_mid
p28_mid,w7_days_presence_only,128.74764575958253,9.8,0.0034381784525495,p28_mid
p28_mid,w30_gmv_max,128.67060070037843,10.0,0.0034361209806566,p28_mid
p28_mid,w14_searches,128.59416904449463,9.6,0.0034340798895686,p28_mid
p28_mid,w60_srch_per_day,127.59353771209716,9.6,0.0034073582430042,p28_mid
p28_mid,w180_orders,125.39280433654784,8.4,0.0033485881270383,p28_mid
p28_mid,w14_ponly_share,124.81323375701903,9.2,0.0033331108181795,p28_mid
p28_mid,w30_buyday_rate,123.671919631958,9.6,0.003302632267607,p28_mid
p28_mid,w7_aov,120.89862995147703,8.8,0.0032285721574912,p28_mid
p28_mid,w180_days_cart,117.27599048614502,7.8,0.0031318303423102,p28_mid
p28_mid,w180_gmv_per_day,115.32613887786866,8.2,0.0030797599704933,p28_mid
p28_mid,gap_std,114.8220624923706,8.8,0.0030662987180034,p28_mid
p28_mid,w14_buyday_rate,114.56236534118652,8.4,0.003059363560905,p28_mid
p28_mid,dlog_gmv_60_180,113.8751594543457,8.6,0.0030410118740942,p28_mid
p28_mid,w60_buyday_rate,112.09572734832764,8.6,0.0029934925187803,p28_mid
p28_mid,gap_max,111.53317136764528,9.0,0.002978469581159,p28_mid
p28_mid,w14_gmv_per_day,109.70975399017334,7.4,0.0029297756085411,p28_mid
p28_mid,w90_gmv_per_day,109.55464191436768,8.2,0.0029256333736007,p28_mid
p28_mid,dlog_buyd_30_60,109.00255451202392,8.6,0.0029108899971338,p28_mid
p28_mid,w30_cart2ord,106.00336818695068,7.8,0.0028307973652475,p28_mid
p28_mid,w60_days_search,105.78275575637818,8.2,0.0028249059572867,p28_mid
p28_mid,w90_aov,105.53416423797609,8.8,0.0028182673737459,p28_mid
p28_mid,w180_searches,103.65722637176512,8.2,0.0027681441478779,p28_mid
p28_mid,w180_days_buy,103.4390941619873,6.8,0.0027623189736851,p28_mid
p28_mid,w30_carts,102.73148555755616,7.8,0.0027434224366475,p28_mid
p28_mid,dlog_gmv_7_30,102.13573894500732,7.6,0.0027275131502729,p28_mid
p28_mid,w90_searches,101.62920455932615,7.4,0.0027139862574117,p28_mid
p28_mid,w180_days_present,101.24918785095215,8.0,0.0027038379921706,p28_mid
p28_mid,w90_days_cat,100.47674198150636,7.6,0.0026832099897833,p28_mid
p28_mid,w14_cart2ord,96.84275550842284,8.0,0.0025861651551776,p28_mid
p28_mid,w60_orders,92.37813377380373,6.8,0.002466938382865,p28_mid
p28_mid,rec_search,91.39497413635254,7.8,0.0024406833141921,p28_mid
p28_mid,w90_srch2cart,90.77994441986084,7.6,0.0024242590766346,p28_mid
p28_mid,w90_days_cart,90.72697811126709,6.2,0.0024228446226472,p28_mid
p28_mid,w90_days_present,86.06994018554687,6.6,0.0022984794169422,p28_mid
p28_mid,w60_aov,84.525834274292,7.0,0.0022572443975272,p28_mid
p28_mid,w180_gmv,82.69076042175293,6.2,0.0022082391412259,p28_mid
p28_mid,w90_gmv,80.64657535552979,6.0,0.0021536496145107,p28_mid
p28_mid,dlog_gmv_30_60,79.72368001937866,6.0,0.0021290038911657,p28_mid
p28_mid,w60_carts,78.34773349761963,5.6,0.0020922595324238,p28_mid
p28_mid,w90_gmv_max,75.92337398529052,6.4,0.0020275175281149,p28_mid
p28_mid,dlog_gmv_7_14,75.01246223449706,5.8,0.0020031918238639,p28_mid
p28_mid,w180_gmv_max,73.34391613006592,6.0,0.0019586336556,p28_mid
p28_mid,gap_mean,71.6410530090332,5.8,0.0019131590587184,p28_mid
p28_mid,w7_searches,69.86095237731934,5.4,0.0018656218505681,p28_mid
p28_mid,trend_gmv_7_30,68.69606857299804,4.8,0.0018345138767321,p28_mid
p28_mid,w90_days_buy,67.49000816345215,4.8,0.0018023062904255,p28_mid
p28_mid,w60_days_cart,64.35265655517578,5.0,0.001718523984085,p28_mid
p28_mid,w90_days_search,61.92788391113281,5.0,0.0016537709471817,p28_mid
p28_mid,w60_days_presence_only,61.6485460281372,5.0,0.0016463112885244,p28_mid
p28_mid,rec_any,60.33159589767456,5.0,0.0016111424158439,p28_mid
p28_mid,dlog_buyd_7_14,58.760934066772464,4.6,0.001569198226252,p28_mid
p28_mid,w30_searches,58.38495559692383,4.2,0.0015591578013104,p28_mid
p28_mid,w14_gmv,57.271369743347165,4.4,0.0015294197283208,p28_mid
p28_mid,w30_gmv_cat,56.80916194915771,4.2,0.0015170765676424,p28_mid
p28_mid,w30_gmv_per_day,55.9763578414917,4.0,0.0014948367113617,p28_mid
p28_mid,w14_days_present,54.98529224395752,4.2,0.0014683705157089,p28_mid
p28_mid,w7_days_present,52.82211170196533,3.8,0.0014106032401632,p28_mid
p28_mid,w14_days_cart,50.739019584655765,3.6,0.0013549747089372,p28_mid
p28_mid,trend_gmv_7_14,50.02642040252685,3.6,0.0013359448995854,p28_mid
p28_mid,w60_gmv_per_day,48.73190364837647,3.6,0.0013013751054403,p28_mid
p28_mid,w30_orders,46.96026344299317,3.6,0.0012540638311728,p28_mid
p28_mid,w30_cat_gmv_share,45.500675964355466,3.6,0.0012150858584957,p28_mid
p28_mid,w30_presence_rate,45.39919948577881,2.8,0.0012123759507531,p28_mid
p28_mid,w90_cat_gmv_share,44.59713649749756,3.2,0.0011909570295167,p28_mid
p28_mid,w30_gmv,43.669884300231935,3.2,0.0011661949571238,p28_mid
p28_mid,w7_gmv_per_day,42.52511959075928,3.0,0.0011356242594296,p28_mid
p28_mid,w60_cat_gmv_share,41.237586212158206,3.4,0.0011012409548408,p28_mid
p28_mid,w30_days_cart,40.854428100585935,3.2,0.0010910087990965,p28_mid
p28_mid,w7_orders,40.60213756561279,3.0,0.0010842714341062,p28_mid
p28_mid,w60_presence_rate,39.7978796005249,2.6,0.0010627938964818,p28_mid
p28_mid,w7_lgmv_std,39.61790447235107,3.6,0.0010579876990245,p28_mid
p28_mid,w7_days_search,37.07063598632813,2.8,0.0009899634367567,p28_mid
p28_mid,w30_days_cat,35.4999755859375,2.8,0.0009480192853663,p28_mid
p28_mid,w14_days_search,34.79353427886963,2.6,0.0009291539207562,p28_mid
p28_mid,w60_gmv,33.31258010864258,2.6,0.000889605355132,p28_mid
p28_mid,w7_cat_gmv_share,31.38677215576172,2.6,0.0008381770640104,p28_mid
p28_mid,w7_days_cat,31.232196044921874,2.8,0.0008340491419002,p28_mid
p28_mid,w7_cart2ord,30.725128173828125,2.4,0.0008205080024247,p28_mid
p28_mid,dlog_buyd_7_30,29.451760292053223,2.2,0.0007865029844109,p28_mid
p28_mid,w30_days_buy,29.326399993896484,2.2,0.0007831552643544,p28_mid
p28_mid,w60_days_buy,27.634020042419436,2.0,0.0007379606182825,p28_mid
p28_mid,w7_buyday_rate,24.952740097045897,2.0,0.0006663576085417,p28_mid
p28_mid,w90_presence_rate,23.567209815979005,1.8,0.0006293573175491,p28_mid
p28_mid,w90_gmv_cat,22.81435413360596,2.0,0.0006092524669342,p28_mid
p28_mid,w7_gmv,22.74444007873535,1.8,0.0006073854269928,p28_mid
p28_mid,w14_days_presence_only,22.18761577606201,1.4,0.0005925155526117,p28_mid
p28_mid,w7_days_cart,20.507544326782227,1.6,0.0005476496024689,p28_mid
p28_mid,w180_lgmv,19.26794033050537,1.4,0.0005145462418245,p28_mid
p28_mid,w14_days_cat,19.18350009918213,1.6,0.0005122912834356,p28_mid
p28_mid,w14_lgmv,18.911395835876466,1.4,0.0005050247970511,p28_mid
p28_mid,w60_gmv_cat,16.273917961120606,1.4,0.0004345915122748,p28_mid
p28_mid,w14_days_buy,14.752480125427246,1.2,0.0003939618389886,p28_mid
p28_mid,w14_cat_gmv_share,13.542325973510742,1.2,0.0003616449301641,p28_mid
p28_mid,w180_presence_rate,13.340379905700685,1.0,0.0003562520034444,p28_mid
p28_mid,w90_lgmv,12.827300071716309,1.0,0.0003425503157806,p28_mid
p28_mid,w7_lgmv,12.519459915161132,1.0,0.0003343295099798,p28_mid
p28_mid,w7_presence_rate,12.468440055847168,0.8,0.0003329670355058,p28_mid
p28_mid,w14_presence_rate,11.514182090759276,1.0,0.0003074837798362,p28_mid
p28_mid,w30_lgmv,11.225940132141114,0.8,0.0002997863397363,p28_mid
p28_mid,w7_gmv_cat,9.35056800842285,0.8,0.000249704926688,p28_mid
p28_mid,w60_lgmv,6.79827995300293,0.6,0.0001815466178889,p28_mid
p28_mid,w14_gmv_cat,4.478359985351562,0.4,0.0001195936493716,p28_mid
p28_mid,w60_gmv30eq,3.3891998291015626,0.2,9.050785942572674e-05,p28_mid
p28_mid,w90_gmv30eq,2.8124399185180664,0.2,7.51056088823223e-05,p28_mid
p28_mid,w14_gmv30eq,2.4705999374389647,0.2,6.597684501070306e-05,p28_mid
p28_mid,w30_gmv30eq,0.0,0.0,0.0,p28_mid
p28_mid,w180_gmv30eq,0.0,0.0,0.0,p28_mid
p28_mid,w7_gmv30eq,0.0,0.0,0.0,p28_mid
p28_mid,w7_days_buy,0.0,0.0,0.0,p28_mid
p28_late,trend_pres_60_180,4123.487029075623,116.6,0.1017972999788923,p28_late
p28_late,trend_srch_14_30,1512.6941173553466,37.0,0.0373441642364637,p28_late
p28_late,w7_carts,1098.7780241012574,39.0,0.0271257397782392,p28_late
p28_late,dlog_buyd_60_180,933.3756298065184,49.0,0.0230424197555197,p28_late
p28_late,trend_gmv_60_180,914.9823942184448,46.0,0.022588342488503,p28_late
p28_late,w14_lgmv_mean,872.3856569290161,39.2,0.0215367488219295,p28_late
p28_late,rec_buy,818.88099193573,45.6,0.0202158690921798,p28_late
p28_late,trend_srch_30_60,777.8577083587646,53.0,0.019203119573397,p28_late
p28_late,rec_cat,771.3243787765502,57.4,0.0190418300369799,p28_late
p28_late,w14_gmv_max,764.2922874450684,31.0,0.0188682274754337,p28_late
p28_late,w7_gmv_max,757.3088542938233,27.6,0.0186958261475365,p28_late
p28_late,w60_srch_per_day,752.3372694015503,52.0,0.0185730916960684,p28_late
p28_late,w14_carts,698.5417411804199,35.6,0.017245031371097,p28_late
p28_late,w180_cart2ord,630.7850334167481,40.4,0.0155723087804437,p28_late
p28_late,dlog_gmv_14_30,627.1757843017579,28.4,0.015483206568586,p28_late
p28_late,w30_lgmv_mean,589.3605752944947,33.4,0.0145496553901942,p28_late
p28_late,trend_srch_60_180,533.1280466079712,32.6,0.013161432376296,p28_late
p28_late,trend_pres_30_60,529.7446947097778,37.4,0.0130779069315241,p28_late
p28_late,w7_srch_per_day,525.7329967498779,30.8,0.0129788693893252,p28_late
p28_late,w90_srch2cart,456.0098735809326,33.6,0.0112576015316486,p28_late
p28_late,trend_srch_7_30,444.0968412399292,26.0,0.0109635022612194,p28_late
p28_late,w7_lgmv_mean,429.96336250305177,17.8,0.0106145864129147,p28_late
p28_late,w14_lgmv_std,418.81321773529055,27.4,0.0103393206915172,p28_late
p28_late,w14_cart2ord,413.1354564666748,25.2,0.0101991527310036,p28_late
p28_late,w14_srch2cart,396.6921106338501,28.2,0.0097932127591793,p28_late
p28_late,w30_lgmv_std,361.6237396240234,26.2,0.0089274732871532,p28_late
p28_late,w180_ponly_share,351.9743572235108,26.2,0.0086892571686327,p28_late
p28_late,w180_buyday_rate,339.1529964447021,23.0,0.0083727338231887,p28_late
p28_late,w7_cart2ord,331.1003879547119,21.2,0.0081739375625753,p28_late
p28_late,dlog_buyd_14_30,326.050270652771,16.8,0.0080492643667366,p28_late
p28_late,w180_days_cat,321.3915565490723,23.0,0.0079342538152819,p28_late
p28_late,w180_srch_per_day,309.5317893981934,22.8,0.0076414695126214,p28_late
p28_late,w30_orders,303.5585514068604,18.6,0.0074940070626703,p28_late
p28_late,dlog_buyd_30_90,303.2663356781006,21.4,0.0074867930780041,p28_late
p28_late,w14_srch_per_day,296.3443532943726,20.8,0.0073159087967643,p28_late
p28_late,w30_carts,295.4323831558228,17.4,0.0072933948183982,p28_late
p28_late,w60_lgmv_std,286.0600826263428,21.0,0.0070620190721513,p28_late
p28_late,w7_days_presence_only,284.5651153564453,17.6,0.0070251125339327,p28_late
p28_late,weekend_share,284.26046657562256,20.8,0.0070175916121713,p28_late
p28_late,w60_lgmv_mean,283.3684574127197,19.2,0.0069955704141659,p28_late
p28_late,w7_srch2cart,275.59313163757326,20.6,0.0068036194840951,p28_late
p28_late,w60_carts,272.20018405914306,17.2,0.0067198571489601,p28_late
p28_late,rec_over_buygap,260.5839500427246,20.6,0.0064330849946023,p28_late
p28_late,w30_ponly_share,260.06898097991944,18.8,0.0064203718564752,p28_late
p28_late,dlog_gmv_60_180,259.22507705688474,13.2,0.0063995382415757,p28_late
p28_late,gap_cv,255.69588623046877,20.0,0.0063124124437483,p28_late
p28_late,w14_ponly_share,251.0138214111328,18.2,0.006196825428784,p28_late
p28_late,trend_pres_7_30,250.8472162246704,18.0,0.0061927124152048,p28_late
p28_late,trend_pres_30_90,244.8981155395508,20.0,0.0060458458474728,p28_late
p28_late,w90_lgmv_std,243.00785789489743,18.2,0.0059991807014124,p28_late
p28_late,trend_pres_14_30,241.69209995269776,17.6,0.0059666983375787,p28_late
p28_late,w14_aov,240.942374420166,16.0,0.0059481897223221,p28_late
p28_late,w90_carts,236.8630256652832,15.4,0.0058474820722213,p28_late
p28_late,w90_lgmv_mean,228.82195796966556,17.4,0.0056489707213696,p28_late
p28_late,trend_srch_30_90,226.287504196167,16.8,0.005586402184293,p28_late
p28_late,buygap_mean,221.8824699401856,16.2,0.0054776542749601,p28_late
p28_late,buygap_cv,220.8942855834961,17.4,0.0054532587818536,p28_late
p28_late,w90_srch_per_day,219.97887802124023,15.8,0.0054306599431618,p28_late
p28_late,trend_gmv_14_30,210.30009212493897,13.2,0.0051917179350095,p28_late
p28_late,trend_gmv_30_90,206.4683078765869,12.6,0.0050971219564522,p28_late
p28_late,w30_srch2cart,201.1787364959717,15.4,0.0049665373127282,p28_late
p28_late,rec_cart,199.4199579238892,14.8,0.0049231180152656,p28_late
p28_late,w30_cart2ord,196.3387704849243,14.0,0.0048470521613405,p28_late
